configuration_id,bioproject,gene_name,mean,gene_logfc,gene_lfcSE,gene_stat,gene_pvalue,gene_qvalue,conditions
PRJNA430409_4,PRJNA430409,Ccdc32,1313.589541,0.501063326,0.11802176,4.245516476,2.18E-05,0.004706618,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Phc1,749.9910728,-0.684695413,0.161519167,-4.239096977,2.24E-05,0.004739408,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Med12,835.0581469,-0.55008579,0.129998923,-4.231464219,2.32E-05,0.004739408,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Mydgf,799.6227608,0.71226838,0.168569215,4.225376384,2.39E-05,0.004739408,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Slitrk3,1848.6367,-0.714525632,0.168748468,-4.23426441,2.29E-05,0.004739408,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Trp53bp2,456.0280604,-0.948655045,0.224401783,-4.227484441,2.36E-05,0.004739408,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Cramp1l,1132.603961,-0.567922268,0.13467954,-4.21684146,2.48E-05,0.004806413,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Rps21,1793.427439,0.401433996,0.095235621,4.215166458,2.50E-05,0.004806413,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Cox7b,1879.236327,0.431246548,0.102544128,4.205472877,2.61E-05,0.004864789,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Slc16a2,1096.477308,-0.811072212,0.192857913,-4.205542833,2.60E-05,0.004864789,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Megf9,2612.141133,-0.755283359,0.179874922,-4.198936399,2.68E-05,0.004864789,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Fdxr,272.3261501,0.975299162,0.232266779,4.199047166,2.68E-05,0.004864789,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Ormdl2,93.98548699,1.240843981,0.296788297,4.180906032,2.90E-05,0.005118745,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Tspo,110.8355859,1.076757814,0.257367672,4.183733749,2.87E-05,0.005118745,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Rpl7,5489.186857,0.644268592,0.154309923,4.175159843,2.98E-05,0.005176769,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Rabac1,3214.472423,0.800952275,0.192491639,4.160971768,3.17E-05,0.005263631,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Uqcc2,911.3396709,0.769109697,0.18492501,4.159035586,3.20E-05,0.005263631,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Acaa1a,858.7366523,0.741539872,0.178050007,4.164784287,3.12E-05,0.005263631,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Paqr7,1720.307049,0.642486478,0.154179087,4.167144129,3.08E-05,0.005263631,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Atat1,458.7775173,-1.342043606,0.323281398,-4.151317136,3.31E-05,0.005373651,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Pcdhgc5,3395.494478,-0.702780357,0.169721534,-4.140784843,3.46E-05,0.005540996,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Mrpl28,1271.019229,0.857743993,0.207263953,4.138413742,3.50E-05,0.005540996,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Cnot8,1587.796936,0.573740364,0.138974693,4.128380147,3.65E-05,0.005579093,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Mgst3,1717.464512,0.492387111,0.1192294,4.129745777,3.63E-05,0.005579093,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Stxbp6,1497.510682,-0.483675738,0.117161644,-4.128277161,3.65E-05,0.005579093,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,2210018M11Rik,996.8016424,-0.75538989,0.183242874,-4.122342508,3.75E-05,0.005655859,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Kptn,792.9705905,0.797168155,0.193530046,4.119092475,3.80E-05,0.005667928,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Zfp423,688.4093783,-0.857255575,0.208357893,-4.114341728,3.88E-05,0.005717852,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Guk1,2717.739612,0.742678528,0.181600015,4.08963913,4.32E-05,0.005768939,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Dpp9,765.1926484,-0.564127791,0.138127332,-4.084114149,4.42E-05,0.005768939,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Rfx4,240.1323144,-0.909914473,0.222694132,-4.085938251,4.39E-05,0.005768939,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Zfp414,261.5652424,-1.242754485,0.304170013,-4.085723218,4.39E-05,0.005768939,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Atf2,2812.443635,-0.759885969,0.185860372,-4.088477612,4.34E-05,0.005768939,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Coro2b,1582.945147,-0.899825796,0.219486589,-4.09968463,4.14E-05,0.005768939,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Ndufs2,8618.709099,0.673083184,0.164781258,4.084707165,4.41E-05,0.005768939,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Eif4enif1,1123.504878,-0.51958803,0.127094489,-4.088202684,4.35E-05,0.005768939,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Psmb4,4371.484395,0.775609133,0.189256136,4.098198079,4.16E-05,0.005768939,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Kmt2d,4260.619346,-0.527980832,0.129179117,-4.087199587,4.37E-05,0.005768939,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Pdk2,732.5607156,-1.052262591,0.261675448,-4.021250749,5.79E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Rabl2,304.5045106,-0.955465583,0.237255892,-4.027152172,5.65E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Pcdh1,3432.67396,-0.696998031,0.172835161,-4.032732844,5.51E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Fmod,100.5988322,-1.321593549,0.328030121,-4.028878646,5.60E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Heyl,85.84012586,-1.493299771,0.371318077,-4.021618833,5.78E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Nlgn3,2901.593786,-0.683392811,0.169365046,-4.035028632,5.46E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Tm7sf2,385.9062947,0.648823595,0.159811231,4.059937414,4.91E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Cdc40,1204.222269,-0.959434757,0.238269703,-4.026675419,5.66E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Prdx2,4931.580988,0.52248781,0.128355264,4.070637952,4.69E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Rprl3,3232.351965,0.478326254,0.118210833,4.046382561,5.20E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Ogfrl1,4820.232191,-0.890806062,0.219694618,-4.054746867,5.02E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Ubald1,262.8973324,-0.918795143,0.225505069,-4.074387973,4.61E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Dlgap4,1718.466529,-0.896503783,0.223482126,-4.011523416,6.03E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Chchd2,4849.787152,0.73861672,0.183042095,4.035228719,5.45E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Rpl13a,6823.513829,0.695392176,0.173237622,4.014094444,5.97E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Ogn,182.2723373,-1.013311613,0.252299121,-4.016310508,5.91E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Camkk1,5772.455139,0.615425834,0.151811934,4.053869933,5.04E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
PRJNA430409_4,PRJNA430409,Stk19,309.9222417,0.737444561,0.183415087,4.020631955,5.80E-05,0.005832837,"((Subregion==""hipp_ventral"") & (Strain==""DBA/2Crl"") & (Phenotype==""susceptible"" | Phenotype==""control"") & (Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""144"") & (Sex==""m"") & (Organism==""mus_musculus""))"
